time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
157843;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;299;0;0.0;22;0.0;1594.448730;0;0.0;0.0;0.0;1.0
158842;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;327;0;0.0;22;0.0;1745.147705;0;0.0;0.0;0.0;1.0
159841;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;359;0;0.0;22;0.0;1914.814819;0;0.0;0.0;0.0;1.0
160840;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;300;0;0.0;22;0.0;1600.619141;0;0.0;0.0;0.0;1.0
161839;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;541;0;0.0;22;0.0;2882.229980;0;0.0;0.0;0.0;1.0
162838;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;361;0;0.0;22;0.0;1924.616089;0;0.0;0.0;0.0;1.0
163837;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;319;0;0.0;22;0.0;1701.357422;0;0.0;0.0;0.0;1.0
164836;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;380;0;0.0;22;0.0;2024.473755;0;0.0;0.0;0.0;1.0
165835;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;550;0;0.0;22;0.0;2933.333252;0;0.0;0.0;0.0;1.0
166834;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;352;0;0.0;22;0.0;1876.588013;0;0.0;0.0;0.0;1.0
167833;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;389;0;0.0;22;0.0;2074.222656;0;0.0;0.0;0.0;1.0
168832;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;362;0;0.0;22;0.0;1928.205078;0;0.0;0.0;0.0;1.0
169831;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;361;0;0.0;22;0.0;1923.720947;0;0.0;0.0;0.0;1.0
170830;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;367;0;0.0;22;0.0;1956.480591;0;0.0;0.0;0.0;1.0
171829;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;360;0;0.0;22;0.0;1921.040405;0;0.0;0.0;0.0;1.0
172828;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;335;0;0.0;22;0.0;1785.837646;0;0.0;0.0;0.0;1.0
173827;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;509;0;0.0;22;0.0;2712.131104;0;0.0;0.0;0.0;1.0
174826;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;475;0;0.0;22;0.0;2531.211670;0;0.0;0.0;0.0;1.0
175825;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;364;0;0.0;22;0.0;1940.872803;0;0.0;0.0;0.0;1.0
176824;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;295;0;0.0;22;0.0;1574.419434;0;0.0;0.0;0.0;1.0
177823;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;360;0;0.0;22;0.0;1918.367310;0;0.0;0.0;0.0;1.0
178822;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;372;0;0.0;22;0.0;1984.644897;0;0.0;0.0;0.0;1.0
179821;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;440;0;0.0;22;0.0;2344.671143;0;0.0;0.0;0.0;1.0
180820;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;503;0;0.0;22;0.0;2678.756592;0;0.0;0.0;0.0;1.0
181819;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;354;0;0.0;22;0.0;1884.282471;0;0.0;0.0;0.0;1.0
182818;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;402;0;0.0;22;0.0;2143.005127;0;0.0;0.0;0.0;1.0
183817;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;338;0;0.0;22;0.0;1802.178589;0;0.0;0.0;0.0;1.0
184816;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;292;0;0.0;22;0.0;1558.402466;0;0.0;0.0;0.0;1.0
185816;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;468;0;0.0;22;0.0;2494.571777;0;0.0;0.0;0.0;1.0
186815;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;396;0;0.0;22;0.0;2108.052979;0;0.0;0.0;0.0;1.0
187814;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;404;0;0.0;22;0.0;2151.925049;0;0.0;0.0;0.0;1.0
188813;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;377;0;0.0;22;0.0;2009.718140;0;0.0;0.0;0.0;1.0
189812;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;299;0;0.0;22;0.0;1591.381348;0;0.0;0.0;0.0;1.0
190811;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;329;0;0.0;22;0.0;1751.058472;0;0.0;0.0;0.0;1.0
191810;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;296;0;0.0;22;0.0;1579.228760;0;0.0;0.0;0.0;1.0
192809;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;305;0;0.0;22;0.0;1623.233887;0;0.0;0.0;0.0;1.0
193808;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;341;0;0.0;22;0.0;1819.621704;0;0.0;0.0;0.0;1.0
194807;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;302;0;0.0;22;0.0;1610.591919;0;0.0;0.0;0.0;1.0
195806;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;519;0;0.0;22;0.0;2766.555176;0;0.0;0.0;0.0;1.0
196805;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;344;0;0.0;22;0.0;1833.333374;0;0.0;0.0;0.0;1.0
197804;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;385;0;0.0;22;0.0;2054.644775;0;0.0;0.0;0.0;1.0
198803;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;599;0;0.0;22;0.0;3193.822510;0;0.0;0.0;0.0;1.0
199802;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;363;0;0.0;22;0.0;1933.613892;0;0.0;0.0;0.0;1.0
200801;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;356;0;0.0;22;0.0;1899.862183;0;0.0;0.0;0.0;1.0
201800;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;301;0;0.0;22;0.0;1602.479614;0;0.0;0.0;0.0;1.0
202799;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;341;0;0.0;22;0.0;1814.831055;0;0.0;0.0;0.0;1.0
203798;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;327;0;0.0;22;0.0;1740.740723;0;0.0;0.0;0.0;1.0
204797;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;333;0;0.0;22;0.0;1773.584961;0;0.0;0.0;0.0;1.0
205796;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;395;0;0.0;22;0.0;2102.694580;0;0.0;0.0;0.0;1.0
206795;0;3350;1;-6.1;6.1;0.0000013;n/a;n/a;n/a;20;144;0.50;305;0;0.0;22;0.0;1623.233887;0;0.0;0.0;0.0;1.0
207794;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;314;0;0.0;22;0.0;1673.139160;0;0.0;0.0;0.0;1.0
208793;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;310;0;0.0;22;0.0;1650.438965;0;0.0;0.0;0.0;1.0
209792;0;3350;1;-6.1;6.1;0.0000016;n/a;n/a;n/a;20;144;0.50;437;0;0.0;22;0.0;2330.140869;0;0.0;0.0;0.0;1.0
210791;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;1022.397888;0;0.0;22;0.0;5449.275391;0;0.0;0.0;0.0;1.0
211791;0;3350;1;-6.1;6.1;0.0000013;n/a;n/a;n/a;20;144;0.50;1270.049072;0;0.0;22;0.0;6769.230957;0;0.0;0.0;0.0;1.0
212790;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;461;0;0.0;22;0.0;2458.977295;0;0.0;0.0;0.0;1.0
213789;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;344;0;0.0;22;0.0;1831.709473;0;0.0;0.0;0.0;1.0
214788;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;331;0;0.0;22;0.0;1762.249634;0;0.0;0.0;0.0;1.0
215787;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;311;0;0.0;22;0.0;1657.715454;0;0.0;0.0;0.0;1.0
216786;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;325;0;0.0;22;0.0;1731.268311;0;0.0;0.0;0.0;1.0
217785;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;320;0;0.0;22;0.0;1703.459595;0;0.0;0.0;0.0;1.0
218784;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;310;0;0.0;22;0.0;1653.077515;0;0.0;0.0;0.0;1.0
219783;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;347;0;0.0;22;0.0;1848.078613;0;0.0;0.0;0.0;1.0
220782;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;335;0;0.0;22;0.0;1788.153931;0;0.0;0.0;0.0;1.0
221781;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;302;0;0.0;22;0.0;1608.712524;0;0.0;0.0;0.0;1.0
222780;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;333;0;0.0;22;0.0;1775.107300;0;0.0;0.0;0.0;1.0
223780;0;3350;1;-6.1;6.1;0.0000016;n/a;n/a;n/a;20;144;0.50;491;0;0.0;22;0.0;2616.065674;0;0.0;0.0;0.0;1.0
224779;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;571;0;0.0;22;0.0;3041.176514;0;0.0;0.0;0.0;1.0
225778;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;615;0;0.0;22;0.0;3279.936523;0;0.0;0.0;0.0;1.0
226777;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;386;0;0.0;22;0.0;2056.688232;0;0.0;0.0;0.0;1.0
227776;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;379;0;0.0;22;0.0;2020.517822;0;0.0;0.0;0.0;1.0
228775;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;354;0;0.0;22;0.0;1886.000854;0;0.0;0.0;0.0;1.0
229774;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;326;0;0.0;22;0.0;1738.545654;0;0.0;0.0;0.0;1.0
230773;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;311;0;0.0;22;0.0;1657.051270;0;0.0;0.0;0.0;1.0
231772;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;314;0;0.0;22;0.0;1673.816284;0;0.0;0.0;0.0;1.0
232771;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;349;0;0.0;22;0.0;1862.224243;0;0.0;0.0;0.0;1.0
233770;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;366;0;0.0;22;0.0;1952.785645;0;0.0;0.0;0.0;1.0
234769;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;323;0;0.0;22;0.0;1722.615601;0;0.0;0.0;0.0;1.0
235768;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;341;0;0.0;22;0.0;1819.621704;0;0.0;0.0;0.0;1.0
236767;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;562;0;0.0;22;0.0;2997.101562;0;0.0;0.0;0.0;1.0
237766;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;395;0;0.0;22;0.0;2103.763916;0;0.0;0.0;0.0;1.0
238765;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;400;0;0.0;22;0.0;2133.058350;0;0.0;0.0;0.0;1.0
239764;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;432;0;0.0;22;0.0;2304.178223;0;0.0;0.0;0.0;1.0
240763;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;534;0;0.0;22;0.0;2846.524414;0;0.0;0.0;0.0;1.0
241762;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;294;0;0.0;22;0.0;1567.854492;0;0.0;0.0;0.0;1.0
242761;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;306;0;0.0;22;0.0;1631.558228;0;0.0;0.0;0.0;1.0
243760;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;399;0;0.0;22;0.0;2124.293701;0;0.0;0.0;0.0;1.0
244759;0;3350;1;-6.1;6.1;0.0000016;n/a;n/a;n/a;20;144;0.50;393;0;0.0;22;0.0;2095.238037;0;0.0;0.0;0.0;1.0
245758;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;319;0;0.0;22;0.0;1702.057617;0;0.0;0.0;0.0;1.0
246757;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;302;0;0.0;22;0.0;1608.712524;0;0.0;0.0;0.0;1.0
247756;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;442;0;0.0;22;0.0;2358.038818;0;0.0;0.0;0.0;1.0
248755;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;436;0;0.0;22;0.0;2324.901611;0;0.0;0.0;0.0;1.0
249754;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;431;0;0.0;22;0.0;2297.777832;0;0.0;0.0;0.0;1.0
250753;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;351;0;0.0;22;0.0;1873.188354;0;0.0;0.0;0.0;1.0
251752;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;367;0;0.0;22;0.0;1954.631348;0;0.0;0.0;0.0;1.0
252751;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;354;0;0.0;22;0.0;1887.722534;0;0.0;0.0;0.0;1.0
253750;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;321;0;0.0;22;0.0;1709.090942;0;0.0;0.0;0.0;1.0
254749;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;401;0;0.0;22;0.0;2138.572998;0;0.0;0.0;0.0;1.0
255748;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;469;0;0.0;22;0.0;2500.604492;0;0.0;0.0;0.0;1.0
256747;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;368;0;0.0;22;0.0;1962.980591;0;0.0;0.0;0.0;1.0
257746;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;490;0;0.0;22;0.0;2609.463623;0;0.0;0.0;0.0;1.0
258745;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;381;0;0.0;22;0.0;2031.434204;0;0.0;0.0;0.0;1.0
259744;0;3350;1;-6.1;6.1;0.0000016;n/a;n/a;n/a;20;144;0.50;311;0;0.0;22;0.0;1658.380127;0;0.0;0.0;0.0;1.0
260743;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;315;0;0.0;22;0.0;1679.935059;0;0.0;0.0;0.0;1.0
261742;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;451;0;0.0;22;0.0;2404.651123;0;0.0;0.0;0.0;1.0
262741;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;443;0;0.0;22;0.0;2362.078857;0;0.0;0.0;0.0;1.0
263740;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;406;0;0.0;22;0.0;2162.049072;0;0.0;0.0;0.0;1.0
264739;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;397;0;0.0;22;0.0;2116.683838;0;0.0;0.0;0.0;1.0
265738;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;298;0;0.0;22;0.0;1589.546509;0;0.0;0.0;0.0;1.0
266737;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;342;0;0.0;22;0.0;1824.437622;0;0.0;0.0;0.0;1.0
267736;0;3350;1;-6.1;6.1;0.0000013;n/a;n/a;n/a;20;144;0.50;396;0;0.0;22;0.0;2109.127930;0;0.0;0.0;0.0;1.0
268735;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;430;0;0.0;22;0.0;2290.144043;0;0.0;0.0;0.0;1.0
269734;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;460;0;0.0;22;0.0;2451.689453;0;0.0;0.0;0.0;1.0
270733;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;600;0;0.0;22;0.0;3196.290527;0;0.0;0.0;0.0;1.0
271732;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;339;0;0.0;22;0.0;1805.325195;0;0.0;0.0;0.0;1.0
272731;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;339;0;0.0;22;0.0;1809.273804;0;0.0;0.0;0.0;1.0
273730;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;456;0;0.0;22;0.0;2428.655273;0;0.0;0.0;0.0;1.0
274729;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;702;0;0.0;22;0.0;3739.602051;0;0.0;0.0;0.0;1.0
275728;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;366;0;0.0;22;0.0;1950.943359;0;0.0;0.0;0.0;1.0
276727;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;410;0;0.0;22;0.0;2183.738037;0;0.0;0.0;0.0;1.0
277726;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;330;0;0.0;22;0.0;1757.009399;0;0.0;0.0;0.0;1.0
278725;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;376;0;0.0;22;0.0;2003.875977;0;0.0;0.0;0.0;1.0
279724;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;386;0;0.0;22;0.0;2059.760986;0;0.0;0.0;0.0;1.0
280723;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;336;0;0.0;22;0.0;1792.027710;0;0.0;0.0;0.0;1.0
281722;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;375;0;0.0;22;0.0;2000.967529;0;0.0;0.0;0.0;1.0
282721;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;358;0;0.0;22;0.0;1906.869507;0;0.0;0.0;0.0;1.0
283720;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;360;0;0.0;22;0.0;1918.367310;0;0.0;0.0;0.0;1.0
284719;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;442;0;0.0;22;0.0;2355.353027;0;0.0;0.0;0.0;1.0
285718;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;691;0;0.0;22;0.0;3682.991943;0;0.0;0.0;0.0;1.0
286717;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;577;0;0.0;22;0.0;3072.808350;0;0.0;0.0;0.0;1.0
287716;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;440;0;0.0;22;0.0;2347.332520;0;0.0;0.0;0.0;1.0
288715;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;448;0;0.0;22;0.0;2386.612793;0;0.0;0.0;0.0;1.0
289714;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;498;0;0.0;22;0.0;2652.982666;0;0.0;0.0;0.0;1.0
290713;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;433;0;0.0;22;0.0;2305.462646;0;0.0;0.0;0.0;1.0
291712;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;433;0;0.0;22;0.0;2308.035645;0;0.0;0.0;0.0;1.0
292711;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;456;0;0.0;22;0.0;2432.941162;0;0.0;0.0;0.0;1.0
293710;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;498;0;0.0;22;0.0;2652.982666;0;0.0;0.0;0.0;1.0
294709;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;462;0;0.0;22;0.0;2460.440186;0;0.0;0.0;0.0;1.0
295708;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;370;0;0.0;22;0.0;1970.462158;0;0.0;0.0;0.0;1.0
296707;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;394;0;0.0;22;0.0;2097.363037;0;0.0;0.0;0.0;1.0
297706;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;370;0;0.0;22;0.0;1972.341431;0;0.0;0.0;0.0;1.0
298705;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;381;0;0.0;22;0.0;2031.434204;0;0.0;0.0;0.0;1.0
299704;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;499;0;0.0;22;0.0;2659.807129;0;0.0;0.0;0.0;1.0
300704;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;819;0;0.0;22;0.0;4367.476074;0;0.0;0.0;0.0;1.0
301703;0;3350;1;-6.1;6.1;0.0000016;n/a;n/a;n/a;20;144;0.50;768;0;0.0;22;0.0;4090.999023;0;0.0;0.0;0.0;1.0
302702;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;363;0;0.0;22;0.0;1936.329590;0;0.0;0.0;0.0;1.0
303701;0;3350;1;-6.1;6.1;0.0000016;n/a;n/a;n/a;20;144;0.50;399;0;0.0;22;0.0;2128.666992;0;0.0;0.0;0.0;1.0
304700;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;344;0;0.0;22;0.0;1832.520996;0;0.0;0.0;0.0;1.0
305699;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;292;0;0.0;22;0.0;1556.057129;0;0.0;0.0;0.0;1.0
306698;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;307;0;0.0;22;0.0;1636.723389;0;0.0;0.0;0.0;1.0
307697;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;312;0;0.0;22;0.0;1663.047852;0;0.0;0.0;0.0;1.0
308696;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;322;0;0.0;22;0.0;1716.895020;0;0.0;0.0;0.0;1.0
309695;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;384;0;0.0;22;0.0;2048.538818;0;0.0;0.0;0.0;1.0
310694;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;316;0;0.0;22;0.0;1682.668823;0;0.0;0.0;0.0;1.0
311693;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;318;0;0.0;22;0.0;1692.307739;0;0.0;0.0;0.0;1.0
312692;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;346;0;0.0;22;0.0;1845.604614;0;0.0;0.0;0.0;1.0
313692;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;517;0;0.0;22;0.0;2755.496338;0;0.0;0.0;0.0;1.0
314691;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;495;0;0.0;22;0.0;2637.755127;0;0.0;0.0;0.0;1.0
315690;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;599;0;0.0;22;0.0;3193.822510;0;0.0;0.0;0.0;1.0
316689;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;325;0;0.0;22;0.0;1729.820190;0;0.0;0.0;0.0;1.0
317688;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;358;0;0.0;22;0.0;1905.990723;0;0.0;0.0;0.0;1.0
318687;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;322;0;0.0;22;0.0;1715.470703;0;0.0;0.0;0.0;1.0
319686;0;3350;1;-6.1;6.1;0.0000015;n/a;n/a;n/a;20;144;0.50;295;0;0.0;22;0.0;1572.623535;0;0.0;0.0;0.0;1.0
320685;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;296;0;0.0;22;0.0;1578.625977;0;0.0;0.0;0.0;1.0
321684;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;353;0;0.0;22;0.0;1880.000000;0;0.0;0.0;0.0;1.0
322683;0;3350;1;-6.1;6.1;0.0000014;n/a;n/a;n/a;20;144;0.50;390;0;0.0;22;0.0;4156.783691;0;0.0;0.0;0.0;1.0
